"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	10	349638	Unreliable
	"Indiana"	"18"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	86	309244	27.8
	"Indiana"	"18"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	19	358303	Unreliable
	"Indiana"	"18"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	94	323225	29.1
	"Indiana"	"18"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	15	360939	Unreliable
	"Indiana"	"18"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	111	326272	34.0
	"Indiana"	"18"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	175931	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	42	132699	31.7
	"Indiana"	"18"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	181168	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	52	136769	38.0
	"Indiana"	"18"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	184607	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	56	140605	39.8
	"Indiana"	"18"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	178518	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	58	138210	42.0
	"Indiana"	"18"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	193256	Suppressed
	"Indiana"	"18"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	70	148531	47.1
	"Indiana"	"18"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	86840	Suppressed
	"Indiana"	"18"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	13	43970	Unreliable
	"Indiana"	"18"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	Suppressed	86294	Suppressed
	"Indiana"	"18"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	27	44775	60.3
	"Indiana"	"18"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	0	86142	Unreliable
	"Indiana"	"18"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	29	45049	64.4
	"Indiana"	"18"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	76372	Suppressed
	"Indiana"	"18"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	30	40060	74.9
	"Indiana"	"18"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	84786	Suppressed
	"Indiana"	"18"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	27	41894	64.4
	"Indiana"	"18"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	18704	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	19587	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	18327	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	19213	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	18061	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	18913	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	17417	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	18204	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	18042	Unreliable
	"Iowa"	"19"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	18744	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	78147	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	81780	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	77238	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	80858	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	76299	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	79309	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	75080	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	78355	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	73155	Unreliable
	"Iowa"	"19"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	76259	Unreliable
	"Iowa"	"19"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	200027	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	209652	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	199596	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	208899	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	199658	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	209344	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	203442	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	213982	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	199027	Suppressed
	"Iowa"	"19"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	209045	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	Suppressed	214734	Suppressed
	"Iowa"	"19"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	57	227166	25.1
	"Iowa"	"19"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	11	212059	Unreliable
	"Iowa"	"19"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	65	224356	29.0
	"Iowa"	"19"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	10	212965	Unreliable
	"Iowa"	"19"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	64	224866	28.5
	"Iowa"	"19"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	11	217065	Unreliable
	"Iowa"	"19"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	60	229033	26.2
	"Iowa"	"19"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	15	222521	Unreliable
	"Iowa"	"19"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	60	236189	25.4
	"Iowa"	"19"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	16	193593	Unreliable
	"Iowa"	"19"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	72	204122	35.3
	"Iowa"	"19"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	22	193206	11.4
	"Iowa"	"19"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	82	204944	40.0
	"Iowa"	"19"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	16	193457	Unreliable
	"Iowa"	"19"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	87	205339	42.4
	"Iowa"	"19"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	15	193148	Unreliable
	"Iowa"	"19"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	81	204417	39.6
	"Iowa"	"19"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	17	191913	Unreliable
	"Iowa"	"19"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	75	206323	36.4
	"Iowa"	"19"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	16	186539	Unreliable
	"Iowa"	"19"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	63	193396	32.6
	"Iowa"	"19"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	20	189018	10.6
	"Iowa"	"19"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	68	196197	34.7
	"Iowa"	"19"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	23	191500	12.0
	"Iowa"	"19"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	92	199089	46.2
	"Iowa"	"19"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	23	196114	11.7
	"Iowa"	"19"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	92	207396	44.4
	"Iowa"	"19"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	17	194518	Unreliable
	"Iowa"	"19"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	82	207720	39.5
	"Iowa"	"19"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	18	184495	Unreliable
	"Iowa"	"19"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	70	186836	37.5
	"Iowa"	"19"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	16	179900	Unreliable
	"Iowa"	"19"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	65	182609	35.6
	"Iowa"	"19"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	21	177121	11.9
	"Iowa"	"19"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	76	180470	42.1
	"Iowa"	"19"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	20	176982	11.3
	"Iowa"	"19"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	73	184981	39.5
	"Iowa"	"19"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	21	174761	12.0
	"Iowa"	"19"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	95	184692	51.4
	"Iowa"	"19"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	17	211221	Unreliable
	"Iowa"	"19"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	63	206316	30.5
	"Iowa"	"19"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	20	210481	9.5
	"Iowa"	"19"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	72	205215	35.1
	"Iowa"	"19"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	16	208336	Unreliable
	"Iowa"	"19"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	46	202698	22.7
	"Iowa"	"19"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	15	206308	Unreliable
	"Iowa"	"19"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	56	205882	27.2
	"Iowa"	"19"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	17	200517	Unreliable
	"Iowa"	"19"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	72	201061	35.8
	"Iowa"	"19"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	Suppressed	155752	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	41	145121	28.3
	"Iowa"	"19"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	161188	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	36	150259	24.0
	"Iowa"	"19"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	Suppressed	167265	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	36	156084	23.1
	"Iowa"	"19"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	Suppressed	172334	Suppressed
	"Iowa"	"19"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	48	163770	29.3
	"Iowa"	"19"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	10	172830	Unreliable
	"Iowa"	"19"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	41	164657	24.9
	"Iowa"	"19"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	89801	Suppressed
	"Iowa"	"19"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	24	70065	34.3
	"Iowa"	"19"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	0	91244	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	27	71589	37.7
	"Iowa"	"19"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	91939	Suppressed
	"Iowa"	"19"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	38	72753	52.2
	"Iowa"	"19"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	0	88493	Unreliable
	"Iowa"	"19"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	28	71330	39.3
	"Iowa"	"19"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	95345	Suppressed
	"Iowa"	"19"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	42	76936	54.6
	"Iowa"	"19"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	52325	Suppressed
	"Iowa"	"19"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	10	26766	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	51738	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	13	26936	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	0	51265	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	12	26830	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	0	45312	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	13	24034	Unreliable
	"Iowa"	"19"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	51151	Suppressed
	"Iowa"	"19"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	Suppressed	25111	Suppressed
	"Iowa"	"19"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Kansas"	"20"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	17773	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	18666	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	17235	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	18090	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	17228	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	18053	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	16341	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	17101	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	16999	Unreliable
	"Kansas"	"20"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	17773	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	74937	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	77959	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	73342	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	76664	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	71934	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	75889	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	70548	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	74157	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	68623	Unreliable
	"Kansas"	"20"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	72047	Unreliable
	"Kansas"	"20"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	194514	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	203553	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	193591	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	202675	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	192967	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	201348	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	195980	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	205296	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	191279	Suppressed
	"Kansas"	"20"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	200772	Suppressed
	"Kansas"	"20"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	22	198600	11.1
	"Kansas"	"20"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	80	214694	37.3
	"Kansas"	"20"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	17	198178	Unreliable
	"Kansas"	"20"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	68	214635	31.7
	"Kansas"	"20"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	12	197593	Unreliable
	"Kansas"	"20"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	82	213476	38.4
	"Kansas"	"20"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	15	200430	Unreliable
	"Kansas"	"20"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	81	217032	37.3
	"Kansas"	"20"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	18	205637	Unreliable
	"Kansas"	"20"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	81	225223	36.0
	"Kansas"	"20"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	18	185532	Unreliable
	"Kansas"	"20"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	86	197352	43.6
	"Kansas"	"20"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	20	185261	10.8
	"Kansas"	"20"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	84	197661	42.5
	"Kansas"	"20"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	23	184418	12.5
	"Kansas"	"20"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	92	197110	46.7
	"Kansas"	"20"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	19	183347	Unreliable
	"Kansas"	"20"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	104	194551	53.5
	"Kansas"	"20"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	22	181212	12.1
	"Kansas"	"20"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	101	195138	51.8
	"Kansas"	"20"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	23	175989	13.1
	"Kansas"	"20"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	82	180333	45.5
	"Kansas"	"20"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	20	178452	11.2
	"Kansas"	"20"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	86	182577	47.1
	"Kansas"	"20"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	26	180633	14.4
	"Kansas"	"20"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	59	184378	32.0
	"Kansas"	"20"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	20	184854	10.8
	"Kansas"	"20"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	80	191448	41.8
	"Kansas"	"20"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	25	183659	13.6
	"Kansas"	"20"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	90	192738	46.7
	"Kansas"	"20"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	17	167777	Unreliable
	"Kansas"	"20"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	56	168160	33.3
	"Kansas"	"20"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	21	163884	12.8
	"Kansas"	"20"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	45	164077	27.4
	"Kansas"	"20"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	24	161552	14.9
	"Kansas"	"20"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	58	162175	35.8
	"Kansas"	"20"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	15	161549	Unreliable
	"Kansas"	"20"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	63	166257	37.9
	"Kansas"	"20"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	18	160248	Unreliable
	"Kansas"	"20"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	70	167052	41.9
	"Kansas"	"20"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	19	191365	Unreliable
	"Kansas"	"20"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	67	182060	36.8
	"Kansas"	"20"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	16	190103	Unreliable
	"Kansas"	"20"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	50	181402	27.6
	"Kansas"	"20"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	19	188054	Unreliable
	"Kansas"	"20"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	51	178681	28.5
	"Kansas"	"20"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	13	185358	Unreliable
	"Kansas"	"20"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	48	180695	26.6
	"Kansas"	"20"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	12	179056	Unreliable
	"Kansas"	"20"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	50	175677	28.5
	"Kansas"	"20"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	12	136902	Unreliable
	"Kansas"	"20"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	33	125955	26.2
	"Kansas"	"20"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	142043	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	41	130193	31.5
	"Kansas"	"20"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	Suppressed	147299	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	37	135159	27.4
	"Kansas"	"20"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	Suppressed	152190	Suppressed
	"Kansas"	"20"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	43	141988	30.3
	"Kansas"	"20"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	12	152995	Unreliable
	"Kansas"	"20"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	50	142515	35.1
	"Kansas"	"20"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	75157	Suppressed
